Object_number,treatment,Feature,MAE,RMSE,MAPE,P-Value,is_good_forecast,unique_id,Treatment_Alias
18,1,Speed,2.318331396,2.712598947,32.64509833,9.99E-12,TRUE,CELL_LINE_1_Cell_18,CELL_LINE_1
19,1,Speed,2.138143023,2.811577534,22.70119567,1.61E-11,TRUE,CELL_LINE_1_Cell_19,CELL_LINE_1
20,1,Speed,1.665163823,1.949942134,44.81219594,4.10E-06,TRUE,CELL_LINE_1_Cell_20,CELL_LINE_1
21,1,Speed,2.411910194,2.787389217,82.93336137,3.82E-09,TRUE,CELL_LINE_1_Cell_21,CELL_LINE_1
22,1,Speed,1.871328236,2.360601614,105.673431,9.80E-13,TRUE,CELL_LINE_1_Cell_22,CELL_LINE_1
23,1,Speed,2.387941543,3.233878204,27.39396242,1.34E-12,TRUE,CELL_LINE_1_Cell_23,CELL_LINE_1
24,1,Speed,3.274074061,4.24589525,36.77885318,1.57E-14,TRUE,CELL_LINE_1_Cell_24,CELL_LINE_1
25,1,Speed,1.125356339,1.385812029,40.18466973,1.57E-09,TRUE,CELL_LINE_1_Cell_25,CELL_LINE_1
26,1,Speed,1.64043286,2.455659193,40.6989216,9.86E-13,TRUE,CELL_LINE_1_Cell_26,CELL_LINE_1
27,1,Speed,1.619941201,2.036472842,53.95126477,5.46E-11,TRUE,CELL_LINE_1_Cell_27,CELL_LINE_1
28,1,Speed,3.392952737,4.563774137,32.55900501,7.20E-12,TRUE,CELL_LINE_1_Cell_28,CELL_LINE_1
29,1,Speed,2.626463794,2.989746838,23.01197461,1.74E-09,TRUE,CELL_LINE_1_Cell_29,CELL_LINE_1
30,1,Speed,1.412865753,1.683784873,55.64240748,3.05E-09,TRUE,CELL_LINE_1_Cell_30,CELL_LINE_1
31,1,Speed,1.77863734,2.54922303,23.46879908,6.62E-11,TRUE,CELL_LINE_1_Cell_31,CELL_LINE_1
32,1,Speed,1.441182832,1.783559101,730.0120753,3.94E-10,TRUE,CELL_LINE_1_Cell_32,CELL_LINE_1
33,1,Speed,1.886821254,2.595481626,20.76603782,2.92E-11,TRUE,CELL_LINE_1_Cell_33,CELL_LINE_1
34,1,Speed,1.291440826,1.684392459,28.04473472,1.42E-09,TRUE,CELL_LINE_1_Cell_34,CELL_LINE_1
35,1,Speed,1.74283615,2.398506455,35.59921826,1.29E-11,TRUE,CELL_LINE_1_Cell_35,CELL_LINE_1
36,1,Speed,1.52158798,1.929247884,38.65024506,3.07E-12,TRUE,CELL_LINE_1_Cell_36,CELL_LINE_1
37,1,Speed,1.877265499,2.344732446,29.59631213,6.96E-14,TRUE,CELL_LINE_1_Cell_37,CELL_LINE_1
38,1,Speed,1.090339286,1.311343814,39.61057321,1.51E-08,TRUE,CELL_LINE_1_Cell_38,CELL_LINE_1
39,1,Speed,1.576352175,2.810241845,18.36754863,5.72E-14,TRUE,CELL_LINE_1_Cell_39,CELL_LINE_1
40,1,Speed,3.029894267,3.908671257,25.52892209,2.52E-13,TRUE,CELL_LINE_1_Cell_40,CELL_LINE_1
41,1,Speed,3.40328822,4.00138997,43.84763218,5.73E-12,TRUE,CELL_LINE_1_Cell_41,CELL_LINE_1
42,1,Speed,2.058382784,2.244941806,38.57288811,9.49E-11,TRUE,CELL_LINE_1_Cell_42,CELL_LINE_1
43,1,Speed,1.892732084,2.323209376,47.55734045,8.06E-11,TRUE,CELL_LINE_1_Cell_43,CELL_LINE_1
44,1,Speed,1.819549848,2.020381802,80.33529541,2.07E-14,TRUE,CELL_LINE_1_Cell_44,CELL_LINE_1
45,1,Speed,1.462822159,1.565949703,53.48897424,5.19E-11,TRUE,CELL_LINE_1_Cell_45,CELL_LINE_1
46,1,Speed,1.172933282,1.302299902,57.15882946,8.69E-08,TRUE,CELL_LINE_1_Cell_46,CELL_LINE_1
47,1,Speed,1.609532566,1.881178613,29.99025682,1.36E-12,TRUE,CELL_LINE_1_Cell_47,CELL_LINE_1
48,1,Speed,1.471486802,1.58347664,37.4847853,1.83E-09,TRUE,CELL_LINE_1_Cell_48,CELL_LINE_1
49,1,Speed,1.887215306,2.532451981,26.87058884,2.32E-14,TRUE,CELL_LINE_1_Cell_49,CELL_LINE_1
50,1,Speed,2.33863066,2.865352031,26.98620093,2.66E-14,TRUE,CELL_LINE_1_Cell_50,CELL_LINE_1
51,1,Speed,1.745474393,2.173969298,30.46963289,8.59E-11,TRUE,CELL_LINE_1_Cell_51,CELL_LINE_1
52,1,Speed,0.94151115,1.150503737,13.53539177,8.75E-08,TRUE,CELL_LINE_1_Cell_52,CELL_LINE_1
53,1,Speed,3.128749017,3.99538544,30.96148942,5.24E-15,TRUE,CELL_LINE_1_Cell_53,CELL_LINE_1
54,1,Speed,3.503424155,4.441418584,31.38118365,9.92E-13,TRUE,CELL_LINE_1_Cell_54,CELL_LINE_1
55,1,Speed,1.96818536,2.323888697,40.64144449,1.87E-10,TRUE,CELL_LINE_1_Cell_55,CELL_LINE_1
56,1,Speed,3.454450696,3.540071649,134.0530665,1.43E-11,TRUE,CELL_LINE_1_Cell_56,CELL_LINE_1
57,1,Speed,1.701761177,2.211590755,45.83819305,7.14E-13,TRUE,CELL_LINE_1_Cell_57,CELL_LINE_1
58,1,Speed,1.52371972,2.926762849,75.13565843,3.13E-15,TRUE,CELL_LINE_1_Cell_58,CELL_LINE_1
59,1,Speed,1.741968186,2.300808137,62.86768736,2.09E-15,TRUE,CELL_LINE_1_Cell_59,CELL_LINE_1
60,1,Speed,2.179645428,2.676319897,252.6604668,1.10E-10,TRUE,CELL_LINE_1_Cell_60,CELL_LINE_1
61,1,Speed,1.512122512,1.982717935,20.4929296,1.70E-11,TRUE,CELL_LINE_1_Cell_61,CELL_LINE_1
62,1,Speed,1.345311783,1.571117674,30.82187369,1.01E-09,TRUE,CELL_LINE_1_Cell_62,CELL_LINE_1
63,1,Speed,1.871672641,2.288706707,33.58091893,5.75E-10,TRUE,CELL_LINE_1_Cell_63,CELL_LINE_1
64,1,Speed,2.116402708,2.740277784,45.71684393,1.94E-11,TRUE,CELL_LINE_1_Cell_64,CELL_LINE_1
65,1,Speed,1.493785102,1.636567991,25.84715243,2.81E-11,TRUE,CELL_LINE_1_Cell_65,CELL_LINE_1
66,1,Speed,2.922523402,3.836290795,26.3656456,1.98E-15,TRUE,CELL_LINE_1_Cell_66,CELL_LINE_1
67,1,Speed,2.360703348,2.449591999,59.72172898,2.15E-10,TRUE,CELL_LINE_1_Cell_67,CELL_LINE_1
68,1,Speed,1.392788964,1.580813497,61.08378045,2.07E-10,TRUE,CELL_LINE_1_Cell_68,CELL_LINE_1
69,1,Speed,1.952419934,2.54315177,111.9021204,6.35E-12,TRUE,CELL_LINE_1_Cell_69,CELL_LINE_1
70,1,Speed,2.204391232,3.199419634,86.70703906,4.76E-14,TRUE,CELL_LINE_1_Cell_70,CELL_LINE_1
71,1,Speed,1.886801382,2.546937389,26.58601612,3.06E-14,TRUE,CELL_LINE_1_Cell_71,CELL_LINE_1
72,1,Speed,2.116802193,3.034711564,164.5546992,7.63E-13,TRUE,CELL_LINE_1_Cell_72,CELL_LINE_1
73,1,Speed,2.516704695,3.338796313,40.87241171,2.29E-13,TRUE,CELL_LINE_1_Cell_73,CELL_LINE_1
74,1,Speed,3.053794953,3.973782555,57.93378278,3.10E-13,TRUE,CELL_LINE_1_Cell_74,CELL_LINE_1
75,1,Speed,1.599340623,2.45989243,56.62555452,1.72E-11,TRUE,CELL_LINE_1_Cell_75,CELL_LINE_1
76,1,Speed,3.054984434,3.660748033,26.65626885,1.65E-12,TRUE,CELL_LINE_1_Cell_76,CELL_LINE_1
77,1,Speed,2.575681158,3.086513327,22.66117103,1.15E-10,TRUE,CELL_LINE_1_Cell_77,CELL_LINE_1
78,1,Speed,2.456024882,3.113099183,27.52748895,1.51E-13,TRUE,CELL_LINE_1_Cell_78,CELL_LINE_1
79,1,Speed,2.403927241,2.913961854,35.19394266,2.30E-12,TRUE,CELL_LINE_1_Cell_79,CELL_LINE_1
80,1,Speed,1.838744622,2.158186815,40.42061751,4.14E-13,TRUE,CELL_LINE_1_Cell_80,CELL_LINE_1
81,1,Speed,2.125589497,2.540425873,41.3036685,1.50E-12,TRUE,CELL_LINE_1_Cell_81,CELL_LINE_1
82,1,Speed,2.756060114,3.059407097,111.1793674,2.26E-11,TRUE,CELL_LINE_1_Cell_82,CELL_LINE_1
83,1,Speed,1.825540675,2.083223199,49.76907237,1.07E-11,TRUE,CELL_LINE_1_Cell_83,CELL_LINE_1
84,1,Speed,0.968186501,1.450285381,10.22934037,2.16E-10,TRUE,CELL_LINE_1_Cell_84,CELL_LINE_1
85,1,Speed,2.319347734,2.55967217,100.3814453,1.48E-09,TRUE,CELL_LINE_1_Cell_85,CELL_LINE_1
86,1,Speed,1.091927838,1.248548619,36.58579628,1.69E-08,TRUE,CELL_LINE_1_Cell_86,CELL_LINE_1
87,1,Speed,1.279899481,1.782434029,14.16489599,8.44E-13,TRUE,CELL_LINE_1_Cell_87,CELL_LINE_1
88,1,Speed,1.842310272,3.226699013,34.97252772,3.33E-13,TRUE,CELL_LINE_1_Cell_88,CELL_LINE_1
89,1,Speed,2.205996429,2.904701674,24.74953338,8.77E-14,TRUE,CELL_LINE_1_Cell_89,CELL_LINE_1
90,1,Speed,2.22930086,3.166230947,29.78631893,1.16E-10,TRUE,CELL_LINE_1_Cell_90,CELL_LINE_1
91,1,Speed,2.10994742,2.29233164,44.10318143,4.29E-09,TRUE,CELL_LINE_1_Cell_91,CELL_LINE_1
92,1,Speed,1.944913498,2.356223338,33.79892621,4.05E-10,TRUE,CELL_LINE_1_Cell_92,CELL_LINE_1
93,1,Speed,2.506539684,3.717899402,28.41623326,5.69E-13,TRUE,CELL_LINE_1_Cell_93,CELL_LINE_1
94,1,Speed,1.822246984,2.434487351,39.70508227,9.72E-10,TRUE,CELL_LINE_1_Cell_94,CELL_LINE_1
95,1,Speed,2.771438094,3.401666632,32.34365126,1.68E-10,TRUE,CELL_LINE_1_Cell_95,CELL_LINE_1
96,1,Speed,2.442368181,2.954521334,76.57295585,2.50E-10,TRUE,CELL_LINE_1_Cell_96,CELL_LINE_1
97,1,Speed,1.679681031,2.054021353,117.6114042,1.63E-10,TRUE,CELL_LINE_1_Cell_97,CELL_LINE_1
98,1,Speed,1.491002869,2.042878119,23.46277281,1.44E-08,TRUE,CELL_LINE_1_Cell_98,CELL_LINE_1
99,1,Speed,1.344200258,1.680321946,28.72733187,1.97E-10,TRUE,CELL_LINE_1_Cell_99,CELL_LINE_1
100,1,Speed,3.291339175,5.037222103,129.1873961,3.07E-16,TRUE,CELL_LINE_1_Cell_100,CELL_LINE_1
101,1,Speed,2.095511064,2.459333474,27.71413299,4.28E-13,TRUE,CELL_LINE_1_Cell_101,CELL_LINE_1
102,1,Speed,1.795447168,2.015608359,44.36674167,2.64E-10,TRUE,CELL_LINE_1_Cell_102,CELL_LINE_1
103,1,Speed,2.879116926,3.374791335,231.767249,2.06E-12,TRUE,CELL_LINE_1_Cell_103,CELL_LINE_1
104,1,Speed,2.350964125,3.757733163,33.26678261,3.71E-15,TRUE,CELL_LINE_1_Cell_104,CELL_LINE_1
105,1,Speed,2.588152758,3.090681384,43.82186596,1.15E-11,TRUE,CELL_LINE_1_Cell_105,CELL_LINE_1
106,1,Speed,1.62611136,1.942767279,55.90683054,2.51E-10,TRUE,CELL_LINE_1_Cell_106,CELL_LINE_1
107,1,Speed,2.103868956,2.476673881,80.05420012,7.13E-11,TRUE,CELL_LINE_1_Cell_107,CELL_LINE_1
108,1,Speed,2.368695773,2.695327605,30.6120619,1.47E-12,TRUE,CELL_LINE_1_Cell_108,CELL_LINE_1
109,1,Speed,3.264226952,5.250866162,51.09772379,3.35E-17,TRUE,CELL_LINE_1_Cell_109,CELL_LINE_1
110,1,Speed,2.7824891,4.391672747,22.79029963,4.27E-15,TRUE,CELL_LINE_1_Cell_110,CELL_LINE_1
111,1,Speed,2.867334706,3.604644363,38.59907741,2.97E-11,TRUE,CELL_LINE_1_Cell_111,CELL_LINE_1
112,1,Speed,2.838773668,3.154326902,69.96713076,1.14E-13,TRUE,CELL_LINE_1_Cell_112,CELL_LINE_1
113,1,Speed,2.133012723,2.473547158,39.20553755,2.87E-11,TRUE,CELL_LINE_1_Cell_113,CELL_LINE_1
114,1,Speed,1.370209188,1.697858013,84.38169586,1.94E-10,TRUE,CELL_LINE_1_Cell_114,CELL_LINE_1
115,1,Speed,0.926468764,1.00429621,21.43893342,2.76E-10,TRUE,CELL_LINE_1_Cell_115,CELL_LINE_1
116,1,Speed,2.166294264,2.702010908,27.9171133,2.69E-11,TRUE,CELL_LINE_1_Cell_116,CELL_LINE_1
117,1,Speed,1.950193191,2.815260352,33.4938981,2.04E-13,TRUE,CELL_LINE_1_Cell_117,CELL_LINE_1
118,1,Speed,2.287632245,2.76803691,64.29790699,2.07E-11,TRUE,CELL_LINE_1_Cell_118,CELL_LINE_1
119,1,Speed,1.598065468,1.950635548,43.92218187,2.91E-10,TRUE,CELL_LINE_1_Cell_119,CELL_LINE_1
120,1,Speed,1.981143149,2.210331842,19.98849751,1.09E-10,TRUE,CELL_LINE_1_Cell_120,CELL_LINE_1
121,1,Speed,3.206491263,4.15914951,26.11833282,8.24E-12,TRUE,CELL_LINE_1_Cell_121,CELL_LINE_1
122,1,Speed,2.884165642,3.699752898,64.98833994,4.63E-11,TRUE,CELL_LINE_1_Cell_122,CELL_LINE_1
123,1,Speed,1.83822705,1.981636584,32.41588472,2.35E-11,TRUE,CELL_LINE_1_Cell_123,CELL_LINE_1
124,1,Speed,2.338516218,2.856971714,97.14939898,7.80E-11,TRUE,CELL_LINE_1_Cell_124,CELL_LINE_1
125,1,Speed,1.449031354,1.878910856,22.90781632,4.20E-10,TRUE,CELL_LINE_1_Cell_125,CELL_LINE_1
126,1,Speed,1.817507421,2.209686091,29.80008725,2.04E-11,TRUE,CELL_LINE_1_Cell_126,CELL_LINE_1
127,1,Speed,1.921887061,2.175753068,73.53423411,3.81E-14,TRUE,CELL_LINE_1_Cell_127,CELL_LINE_1
128,1,Speed,2.463847676,2.589955179,105.4773318,1.97E-09,TRUE,CELL_LINE_1_Cell_128,CELL_LINE_1
129,1,Speed,1.507633084,1.71116688,60.1004706,4.30E-11,TRUE,CELL_LINE_1_Cell_129,CELL_LINE_1
130,1,Speed,4.013738029,4.860720526,26.58302083,6.25E-12,TRUE,CELL_LINE_1_Cell_130,CELL_LINE_1
131,1,Speed,2.159494896,3.367418319,16.14222103,1.00E-06,TRUE,CELL_LINE_1_Cell_131,CELL_LINE_1
132,1,Speed,2.12122521,2.491279823,59.02572848,6.24E-10,TRUE,CELL_LINE_1_Cell_132,CELL_LINE_1
133,1,Speed,0.855102402,1.027025012,15.11279771,2.16E-09,TRUE,CELL_LINE_1_Cell_133,CELL_LINE_1
134,1,Speed,1.037052529,1.292337157,11.36947545,1.84E-06,TRUE,CELL_LINE_1_Cell_134,CELL_LINE_1
135,1,Speed,2.26691647,3.191953448,26.15789918,9.76E-13,TRUE,CELL_LINE_1_Cell_135,CELL_LINE_1
136,1,Speed,3.471095107,4.127985498,45.27280324,2.05E-14,TRUE,CELL_LINE_1_Cell_136,CELL_LINE_1
137,1,Speed,2.280708003,3.644376657,23.26992226,2.46E-12,TRUE,CELL_LINE_1_Cell_137,CELL_LINE_1
138,1,Speed,2.289296587,2.757785678,17.52085143,3.91E-11,TRUE,CELL_LINE_1_Cell_138,CELL_LINE_1
139,1,Speed,2.141302389,3.060902796,27.24180137,2.85E-11,TRUE,CELL_LINE_1_Cell_139,CELL_LINE_1
140,1,Speed,1.578635671,1.764293318,42.21739164,1.11E-09,TRUE,CELL_LINE_1_Cell_140,CELL_LINE_1
141,1,Speed,1.751365967,2.195599581,35.52581061,1.41E-08,TRUE,CELL_LINE_1_Cell_141,CELL_LINE_1
142,1,Speed,2.011449565,2.797732296,22.41107061,1.63E-14,TRUE,CELL_LINE_1_Cell_142,CELL_LINE_1
143,1,Speed,1.043651751,1.262830178,53.77294362,9.63E-09,TRUE,CELL_LINE_1_Cell_143,CELL_LINE_1
144,1,Speed,1.631499839,2.21268599,21.15237584,2.60E-11,TRUE,CELL_LINE_1_Cell_144,CELL_LINE_1
145,1,Speed,1.354950932,1.465993904,28.95549776,5.55E-09,TRUE,CELL_LINE_1_Cell_145,CELL_LINE_1
146,1,Speed,1.14519831,1.517065498,65.1667742,1.16E-09,TRUE,CELL_LINE_1_Cell_146,CELL_LINE_1
147,1,Speed,2.912851222,3.781756161,52.4987685,2.19E-11,TRUE,CELL_LINE_1_Cell_147,CELL_LINE_1
148,1,Speed,2.792028453,3.160659282,20.02303035,2.68E-09,TRUE,CELL_LINE_1_Cell_148,CELL_LINE_1
149,1,Speed,1.665183948,2.105373275,35.31709886,1.74E-11,TRUE,CELL_LINE_1_Cell_149,CELL_LINE_1
150,1,Speed,1.828150774,2.279486799,43.39626606,6.99E-13,TRUE,CELL_LINE_1_Cell_150,CELL_LINE_1
151,1,Speed,3.586268701,5.160609512,37.02566507,2.68E-14,TRUE,CELL_LINE_1_Cell_151,CELL_LINE_1
152,1,Speed,2.84809999,3.770722544,39.07868483,7.76E-13,TRUE,CELL_LINE_1_Cell_152,CELL_LINE_1
153,1,Speed,1.936840336,2.391816564,121.0830741,1.74E-12,TRUE,CELL_LINE_1_Cell_153,CELL_LINE_1
154,1,Speed,0.998266373,1.303565221,48.22656346,2.30E-08,TRUE,CELL_LINE_1_Cell_154,CELL_LINE_1
155,1,Speed,2.557835781,3.20137861,21.81273632,3.25E-11,TRUE,CELL_LINE_1_Cell_155,CELL_LINE_1
156,1,Speed,1.881123453,2.635898295,34.22188535,2.61E-10,TRUE,CELL_LINE_1_Cell_156,CELL_LINE_1
157,1,Speed,1.227481297,1.487206411,34.34163495,7.83E-10,TRUE,CELL_LINE_1_Cell_157,CELL_LINE_1
158,1,Speed,1.910680353,2.46883572,24.23863047,1.44E-09,TRUE,CELL_LINE_1_Cell_158,CELL_LINE_1
159,1,Speed,1.365703316,1.686325425,70.62390942,9.08E-09,TRUE,CELL_LINE_1_Cell_159,CELL_LINE_1
160,1,Speed,1.657790759,2.421534701,99.40199699,1.71E-10,TRUE,CELL_LINE_1_Cell_160,CELL_LINE_1
161,1,Speed,0.821044293,1.153453787,82.24178052,8.99E-10,TRUE,CELL_LINE_1_Cell_161,CELL_LINE_1
162,1,Speed,1.899322259,2.182570012,22.47479088,4.52E-11,TRUE,CELL_LINE_1_Cell_162,CELL_LINE_1
163,1,Speed,1.407194824,1.670713266,37.37357327,1.27E-09,TRUE,CELL_LINE_1_Cell_163,CELL_LINE_1
164,1,Speed,0.571491847,0.798221031,11.09943829,4.74E-08,TRUE,CELL_LINE_1_Cell_164,CELL_LINE_1
165,1,Speed,1.761626474,2.079843056,75.50326538,2.71E-11,TRUE,CELL_LINE_1_Cell_165,CELL_LINE_1
166,1,Speed,2.119247406,2.819469798,65.0622243,3.06E-10,TRUE,CELL_LINE_1_Cell_166,CELL_LINE_1
167,1,Speed,2.152450786,2.892145965,34.04012182,1.79E-14,TRUE,CELL_LINE_1_Cell_167,CELL_LINE_1
168,1,Speed,1.245153892,1.406225876,18.95836513,5.33E-08,TRUE,CELL_LINE_1_Cell_168,CELL_LINE_1
169,1,Speed,1.63491371,1.870095205,71.37849095,1.53E-08,TRUE,CELL_LINE_1_Cell_169,CELL_LINE_1
170,1,Speed,2.096296939,2.397536196,29.41304988,3.62E-09,TRUE,CELL_LINE_1_Cell_170,CELL_LINE_1
171,1,Speed,1.692489745,2.320013718,37.02563287,4.55E-13,TRUE,CELL_LINE_1_Cell_171,CELL_LINE_1
172,1,Speed,2.35092621,2.888274604,54.58645503,1.01E-12,TRUE,CELL_LINE_1_Cell_172,CELL_LINE_1
173,1,Speed,2.234607739,2.395416914,73.52139532,7.33E-13,TRUE,CELL_LINE_1_Cell_173,CELL_LINE_1
174,1,Speed,1.592335041,1.792533036,47.53413216,6.38E-09,TRUE,CELL_LINE_1_Cell_174,CELL_LINE_1
175,1,Speed,1.32776295,1.56201467,18.72408479,2.88E-11,TRUE,CELL_LINE_1_Cell_175,CELL_LINE_1
176,1,Speed,1.71155586,1.985502274,18.66724071,3.86E-08,TRUE,CELL_LINE_1_Cell_176,CELL_LINE_1
177,1,Speed,1.326529259,1.626960789,14.93556307,8.84E-11,TRUE,CELL_LINE_1_Cell_177,CELL_LINE_1
178,1,Speed,0.761001984,0.940580864,17.01475299,8.16E-07,TRUE,CELL_LINE_1_Cell_178,CELL_LINE_1
179,1,Speed,1.140840895,1.413917766,17.09147176,1.86E-10,TRUE,CELL_LINE_1_Cell_179,CELL_LINE_1
180,1,Speed,1.053809187,1.59785958,28.83183446,2.59E-10,TRUE,CELL_LINE_1_Cell_180,CELL_LINE_1
181,1,Speed,2.708610991,3.329322203,46.65050046,7.15E-12,TRUE,CELL_LINE_1_Cell_181,CELL_LINE_1
182,1,Speed,2.340740712,2.745729114,92.07414907,1.88E-11,TRUE,CELL_LINE_1_Cell_182,CELL_LINE_1
183,1,Speed,1.394012855,1.927582437,35.81227994,1.27E-11,TRUE,CELL_LINE_1_Cell_183,CELL_LINE_1
184,1,Speed,0.297637151,0.418280692,4.013830107,2.20E-07,TRUE,CELL_LINE_1_Cell_184,CELL_LINE_1
185,1,Speed,1.712019459,2.116251556,27.52287051,2.38E-12,TRUE,CELL_LINE_1_Cell_185,CELL_LINE_1
186,1,Speed,1.012832138,1.477904408,30.20892916,4.34E-08,TRUE,CELL_LINE_1_Cell_186,CELL_LINE_1
187,1,Speed,1.082263653,1.679782922,18.46734135,1.17E-10,TRUE,CELL_LINE_1_Cell_187,CELL_LINE_1
188,1,Speed,3.141958131,3.351271936,28.5716757,2.07E-14,TRUE,CELL_LINE_1_Cell_188,CELL_LINE_1
189,1,Speed,3.061514819,4.5635725,20.18920355,2.34E-13,TRUE,CELL_LINE_1_Cell_189,CELL_LINE_1
190,1,Speed,0.825531283,0.951198274,12.90248536,8.11E-11,TRUE,CELL_LINE_1_Cell_190,CELL_LINE_1
191,1,Speed,0.317478058,0.367117617,4.208916954,2.94E-06,TRUE,CELL_LINE_1_Cell_191,CELL_LINE_1
192,1,Speed,1.199192272,1.409397729,20.54397637,4.35E-14,TRUE,CELL_LINE_1_Cell_192,CELL_LINE_1
193,1,Speed,1.999512472,2.01965726,42.89610702,2.59E-13,TRUE,CELL_LINE_1_Cell_193,CELL_LINE_1
194,1,Speed,1.938895089,2.466236961,24.82271949,1.70E-09,TRUE,CELL_LINE_1_Cell_194,CELL_LINE_1
195,1,Speed,2.140627069,3.285257979,23.17320299,6.15E-10,TRUE,CELL_LINE_1_Cell_195,CELL_LINE_1
196,1,Speed,2.248866997,2.652358502,119.0484275,3.79E-11,TRUE,CELL_LINE_1_Cell_196,CELL_LINE_1
197,1,Speed,3.060409091,3.659091625,72.14730621,2.65E-12,TRUE,CELL_LINE_1_Cell_197,CELL_LINE_1
198,1,Speed,1.878191219,2.454376911,26.90483842,1.34E-10,TRUE,CELL_LINE_1_Cell_198,CELL_LINE_1
199,1,Speed,2.242233874,3.020130072,21.06524759,1.79E-11,TRUE,CELL_LINE_1_Cell_199,CELL_LINE_1
200,1,Speed,2.85095853,3.476299248,50.55262068,4.01E-11,TRUE,CELL_LINE_1_Cell_200,CELL_LINE_1
1,1,Distance,1.117408523,1.409166365,45.01214247,1.21E-06,TRUE,CELL_LINE_1_Cell_1,CELL_LINE_1
2,1,Distance,2.11432888,2.664195958,24.76039427,1.88E-12,TRUE,CELL_LINE_1_Cell_2,CELL_LINE_1
3,1,Distance,1.74145674,2.080037407,25.33292131,4.72E-12,TRUE,CELL_LINE_1_Cell_3,CELL_LINE_1
4,1,Distance,1.792048789,2.049349338,14.78758517,2.37E-10,TRUE,CELL_LINE_1_Cell_4,CELL_LINE_1
5,1,Distance,2.068772957,2.597791277,21.12156249,4.95E-11,TRUE,CELL_LINE_1_Cell_5,CELL_LINE_1
6,1,Distance,2.273423893,2.380772257,75.64841309,8.96E-12,TRUE,CELL_LINE_1_Cell_6,CELL_LINE_1
7,1,Distance,2.262588487,3.357865523,30.63734563,6.97E-14,TRUE,CELL_LINE_1_Cell_7,CELL_LINE_1
8,1,Distance,1.114943109,1.427869033,29.10688289,1.71E-14,TRUE,CELL_LINE_1_Cell_8,CELL_LINE_1
9,1,Distance,2.353535944,3.263091765,23.08827889,1.29E-14,TRUE,CELL_LINE_1_Cell_9,CELL_LINE_1
10,1,Distance,2.678838381,3.375839519,37.72185123,1.24E-11,TRUE,CELL_LINE_1_Cell_10,CELL_LINE_1
11,1,Distance,1.390205737,1.625838496,21.70194477,2.92E-14,TRUE,CELL_LINE_1_Cell_11,CELL_LINE_1
12,1,Distance,2.084999987,3.164501315,37.3535424,1.06E-14,TRUE,CELL_LINE_1_Cell_12,CELL_LINE_1
13,1,Distance,2.064170999,2.715086732,19.0957405,3.13E-12,TRUE,CELL_LINE_1_Cell_13,CELL_LINE_1
14,1,Distance,1.357530175,1.558705219,40.60464804,3.70E-10,TRUE,CELL_LINE_1_Cell_14,CELL_LINE_1
15,1,Distance,1.762807808,2.371542507,29.75285544,1.80E-08,TRUE,CELL_LINE_1_Cell_15,CELL_LINE_1
16,1,Distance,3.741462297,4.493145173,98.96134238,2.74E-15,TRUE,CELL_LINE_1_Cell_16,CELL_LINE_1
17,1,Distance,2.464927148,3.042759103,56.47219263,1.75E-11,TRUE,CELL_LINE_1_Cell_17,CELL_LINE_1
18,1,Distance,2.370021163,2.824375297,31.18556327,2.29E-12,TRUE,CELL_LINE_1_Cell_18,CELL_LINE_1
19,1,Distance,2.127419813,2.784543251,23.64375925,2.01E-13,TRUE,CELL_LINE_1_Cell_19,CELL_LINE_1
20,1,Distance,1.651657623,1.921379422,44.49201972,5.14E-09,TRUE,CELL_LINE_1_Cell_20,CELL_LINE_1
21,1,Distance,2.56928634,2.914090125,87.06653669,8.48E-12,TRUE,CELL_LINE_1_Cell_21,CELL_LINE_1
22,1,Distance,1.865865352,2.418552499,108.1934311,4.07E-14,TRUE,CELL_LINE_1_Cell_22,CELL_LINE_1
23,1,Distance,2.342241375,3.232170296,26.70377275,5.45E-14,TRUE,CELL_LINE_1_Cell_23,CELL_LINE_1
24,1,Distance,3.340958793,4.345237322,37.13553243,4.06E-14,TRUE,CELL_LINE_1_Cell_24,CELL_LINE_1
25,1,Distance,1.169461249,1.374088483,40.16800875,1.46E-10,TRUE,CELL_LINE_1_Cell_25,CELL_LINE_1
26,1,Distance,1.684255053,2.457115361,41.46279917,1.81E-14,TRUE,CELL_LINE_1_Cell_26,CELL_LINE_1
27,1,Distance,1.695912685,2.098879382,61.81796561,2.29E-12,TRUE,CELL_LINE_1_Cell_27,CELL_LINE_1
28,1,Distance,3.432115873,4.676060014,33.17124256,8.89E-13,TRUE,CELL_LINE_1_Cell_28,CELL_LINE_1
29,1,Distance,2.561062335,2.901960235,23.36841853,7.32E-11,TRUE,CELL_LINE_1_Cell_29,CELL_LINE_1
30,1,Distance,1.348263211,1.542571346,55.06674453,7.14E-11,TRUE,CELL_LINE_1_Cell_30,CELL_LINE_1
31,1,Distance,1.728181786,2.561036127,21.52383044,6.09E-13,TRUE,CELL_LINE_1_Cell_31,CELL_LINE_1
32,1,Distance,1.455369905,1.746678827,767.1732348,5.43E-14,TRUE,CELL_LINE_1_Cell_32,CELL_LINE_1
33,1,Distance,1.884172733,2.599571339,21.10939661,4.92E-14,TRUE,CELL_LINE_1_Cell_33,CELL_LINE_1
34,1,Distance,1.340111189,1.675472638,33.00496568,4.90E-11,TRUE,CELL_LINE_1_Cell_34,CELL_LINE_1
